,Timestamp,SourceIPOuter,DestinationIPOuter,SourceIPInner,DestinationIPInner,PacketSize,SeqNum,location,type,delay,IAT
174,1738425724.6259515,,,10.45.0.60,10.45.0.1,84,88,ue,request,,0.0161135196685791
175,1738425724.6353936,,,10.45.0.1,10.45.0.60,84,88,ue,response,,4.76837158203125e-07
176,1738425724.6359591,,,10.45.0.60,10.45.0.1,84,89,ue,request,,0.010007619857788086
177,1738425724.6553965,,,10.45.0.1,10.45.0.60,84,89,ue,response,,0.02000284194946289
178,1738425724.6538532,,,10.45.0.60,10.45.0.1,84,90,ue,request,,0.01789402961730957
179,1738425724.6759052,,,10.45.0.1,10.45.0.60,84,90,ue,response,,0.020508766174316406
180,1738425724.6654923,,,10.45.0.60,10.45.0.1,84,91,ue,request,,0.011639118194580078
181,1738425724.6759055,,,10.45.0.1,10.45.0.60,84,91,ue,response,,2.384185791015625e-07
182,1738425724.6759312,,,10.45.0.60,10.45.0.1,84,92,ue,request,,0.010438919067382812
183,1738425724.6959026,,,10.45.0.1,10.45.0.60,84,92,ue,response,,0.019997119903564453
184,1738425724.6898375,,,10.45.0.60,10.45.0.1,84,93,ue,request,,0.013906240463256836
185,1738425724.7154408,,,10.45.0.1,10.45.0.60,84,93,ue,response,,0.019538164138793945
186,1738425724.705979,,,10.45.0.60,10.45.0.1,84,94,ue,request,,0.016141653060913086
187,1738425724.7154417,,,10.45.0.1,10.45.0.60,84,94,ue,response,,9.5367431640625e-07
188,1738425724.7159853,,,10.45.0.60,10.45.0.1,84,95,ue,request,,0.010006189346313477
189,1738425724.735437,,,10.45.0.1,10.45.0.60,84,95,ue,response,,0.01999521255493164
190,1738425724.733856,,,10.45.0.60,10.45.0.1,84,96,ue,request,,0.017870664596557617
191,1738425724.7559364,,,10.45.0.1,10.45.0.60,84,96,ue,response,,0.020499467849731445
192,1738425724.7455325,,,10.45.0.60,10.45.0.1,84,97,ue,request,,0.011676549911499023
193,1738425724.7559369,,,10.45.0.1,10.45.0.60,84,97,ue,response,,4.76837158203125e-07
194,1738425724.7559593,,,10.45.0.60,10.45.0.1,84,98,ue,request,,0.010426759719848633
195,1738425724.77544,,,10.45.0.1,10.45.0.60,84,98,ue,response,,0.019503116607666016
196,1738425724.76986,,,10.45.0.60,10.45.0.1,84,99,ue,request,,0.0139007568359375
197,1738425724.7959652,,,10.45.0.1,10.45.0.60,84,99,ue,response,,0.020525217056274414
198,1738425724.7855363,,,10.45.0.60,10.45.0.1,84,100,ue,request,,0.015676259994506836
199,1738425724.795966,,,10.45.0.1,10.45.0.60,84,100,ue,response,,7.152557373046875e-07
200,1738425724.7960308,,,10.45.0.60,10.45.0.1,84,101,ue,request,,0.010494470596313477
201,1738425724.8154671,,,10.45.0.1,10.45.0.60,84,101,ue,response,,0.019501209259033203
202,1738425724.809884,,,10.45.0.60,10.45.0.1,84,102,ue,request,,0.013853311538696289
203,1738425724.8359685,,,10.45.0.1,10.45.0.60,84,102,ue,response,,0.020501375198364258
204,1738425724.825586,,,10.45.0.60,10.45.0.1,84,103,ue,request,,0.015702009201049805
205,1738425724.8359685,,,10.45.0.1,10.45.0.60,84,103,ue,response,,0.0
206,1738425724.835995,,,10.45.0.60,10.45.0.1,84,104,ue,request,,0.010408878326416016
207,1738425724.8554707,,,10.45.0.1,10.45.0.60,84,104,ue,response,,0.01950216293334961
208,1738425724.8498569,,,10.45.0.60,10.45.0.1,84,105,ue,request,,0.013861894607543945
209,1738425724.875487,,,10.45.0.1,10.45.0.60,84,105,ue,response,,0.02001643180847168
210,1738425724.8655603,,,10.45.0.60,10.45.0.1,84,106,ue,request,,0.015703439712524414
211,1738425724.8754876,,,10.45.0.1,10.45.0.60,84,106,ue,response,,4.76837158203125e-07
212,1738425724.875561,,,10.45.0.60,10.45.0.1,84,107,ue,request,,0.01000070571899414
213,1738425724.895994,,,10.45.0.1,10.45.0.60,84,107,ue,response,,0.02050638198852539
214,1738425724.889838,,,10.45.0.60,10.45.0.1,84,108,ue,request,,0.014276981353759766
215,1738425724.916006,,,10.45.0.1,10.45.0.60,84,108,ue,response,,0.02001214027404785
216,1738425724.9061048,,,10.45.0.60,10.45.0.1,84,109,ue,request,,0.016266822814941406
217,1738425724.9160066,,,10.45.0.1,10.45.0.60,84,109,ue,response,,4.76837158203125e-07
218,1738425724.9160993,,,10.45.0.60,10.45.0.1,84,110,ue,request,,0.0099945068359375
219,1738425724.9360032,,,10.45.0.1,10.45.0.60,84,110,ue,response,,0.01999664306640625
220,1738425724.933839,,,10.45.0.60,10.45.0.1,84,111,ue,request,,0.01773977279663086
221,1738425724.955524,,,10.45.0.1,10.45.0.60,84,111,ue,response,,0.01952075958251953
222,1738425724.946093,,,10.45.0.60,10.45.0.1,84,112,ue,request,,0.012253999710083008
